Linux 6.17.0-1020-gcp (neo4j-sev-16.europe-west4-a.c.neo4j-benchmark-498612.internal) 	07/04/26 	_x86_64_	(16 CPU)

17:23:26        CPU     %user     %nice   %system   %iowait    %steal     %idle
17:23:31        all      0.03      0.00      0.06      0.01      0.00     99.90
17:23:36        all     26.28      0.00      1.41      0.04      0.00     72.27
17:23:41        all      0.00      0.00      0.06      0.00      0.00     99.94
17:23:46        all      1.50      0.00      0.05      0.01      0.00     98.44
17:23:51        all     22.99      0.00      1.65      0.05      0.00     75.31
17:23:56        all      0.20      0.00      0.04      0.01      0.00     99.75
Average:        all      8.46      0.00      0.54      0.02      0.00     90.97

17:23:26    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
17:23:31     51596396  59868232   4012892      6.19     76392   8719216   4633992      7.15   3892980   8556992       292
17:23:36     51468024  59739896   4141088      6.39     76392   8719232   4743420      7.32   4037012   8557028       148
17:23:41     51485152  59757024   4124040      6.36     76392   8719248   4743420      7.32   4037004   8557028       164
17:23:46     51489732  59761636   4119444      6.35     76392   8719264   4745540      7.32   4056468   8557060       180
17:23:51     51463476  59735504   4145448      6.39     76396   8719388   4807048      7.41   4096516   8557184     13868
17:23:56     51465152  59737180   4143756      6.39     76396   8719404   4815628      7.43   4096576   8557184     13848
Average:     51494655  59766579   4114445      6.35     76393   8719292   4748175      7.32   4036093   8557079      4750

17:23:26          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
17:23:31        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:31        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:31        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:31        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:31      nvme0n1      7.40      0.00    583.20      0.00     78.81      0.01      1.51      0.14
17:23:31    nvme0n1p1      7.40      0.00    583.20      0.00     78.81      0.01      1.51      0.16
17:23:31    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:31    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:31    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:36        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:36        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:36        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:36        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:36      nvme0n1     16.20      0.00     74.40      0.00      4.59      0.01      0.35      0.62
17:23:36    nvme0n1p1     16.20      0.00     74.40      0.00      4.59      0.01      0.35      0.62
17:23:36    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:36    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:36    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:41        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:41        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:41        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:41        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:41      nvme0n1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:41    nvme0n1p1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:41    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:41    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:41    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:46        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:46        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:46        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:46        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:46      nvme0n1      2.40      0.00      6.40      0.00      2.67      0.00      0.33      0.12
17:23:46    nvme0n1p1      2.40      0.00      6.40      0.00      2.67      0.00      0.42      0.12
17:23:46    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:46    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:46    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:51        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:51        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:51        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:51        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:51      nvme0n1     60.60      0.00    578.40      0.00      9.54      0.13      2.06      0.80
17:23:51    nvme0n1p1     60.60      0.00    578.40      0.00      9.54      0.12      2.06      0.82
17:23:51    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:51    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:51    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:56        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:56        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:56        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:56        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:56      nvme0n1      0.60      0.00      5.60      0.00      9.33      0.00      1.00      0.00
17:23:56    nvme0n1p1      0.60      0.00      5.60      0.00      9.33      0.00      0.67      0.00
17:23:56    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:56    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:23:56    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:      nvme0n1     14.53      0.00    208.00      0.00     14.31      0.02      1.64      0.28
Average:    nvme0n1p1     14.53      0.00    208.00      0.00     14.31      0.02      1.64      0.29
Average:    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
