Linux 6.17.0-1020-gcp (neo4j-sev-8.europe-west4-a.c.neo4j-benchmark-498612.internal) 	07/04/26 	_x86_64_	(8 CPU)

16:35:09        CPU     %user     %nice   %system   %iowait    %steal     %idle
16:35:14        all      0.03      0.00      0.10      0.05      0.00     99.82
16:35:19        all     37.52      0.00      1.18      0.03      0.00     61.28
16:35:24        all      0.08      0.00      0.03      0.00      0.00     99.90
16:35:29        all      4.31      0.00      0.18      0.00      0.00     95.52
16:35:34        all     39.45      0.00      2.21      0.13      0.00     58.22
16:35:39        all      0.05      0.00      0.03      0.03      0.00     99.90
Average:        all     13.54      0.00      0.62      0.04      0.00     85.80

16:35:09    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
16:35:14     19889536  28448012   2779128      8.72     79496   8716980   3379044     10.60   2716224   8559152       352
16:35:19     19833652  28392152   2834812      8.90     79496   8716988   3470116     10.89   2808916   8559176       204
16:35:24     19841372  28399872   2827080      8.87     79496   8717000   3470180     10.89   2804036   8559176       216
16:35:29     19835824  28394324   2832616      8.89     79496   8717012   3473980     10.90   2812000   8559176       228
16:35:34     19813856  28372488   2854452      8.96     79504   8717112   3516004     11.03   2839992   8559308     16764
16:35:39     19813856  28372492   2854432      8.96     79504   8717132   3524584     11.06   2840208   8559312     16860
Average:     19838016  28396557   2830420      8.88     79499   8717037   3472318     10.90   2803563   8559217      5771

16:35:09          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
16:35:14        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:14        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:14        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:14        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:14      nvme0n1      7.20      0.00    556.80      0.00     77.33      0.01      1.28      0.16
16:35:14    nvme0n1p1      7.20      0.00    556.80      0.00     77.33      0.01      1.28      0.16
16:35:14    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:14    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:14    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:19        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:19        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:19        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:19        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:19      nvme0n1     16.20      0.00     73.60      0.00      4.54      0.01      0.36      0.54
16:35:19    nvme0n1p1     16.20      0.00     73.60      0.00      4.54      0.01      0.37      0.54
16:35:19    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:19    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:19    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:24        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:24        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:24        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:24        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:24      nvme0n1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:24    nvme0n1p1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:24    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:24    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:24    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:29        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:29        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:29        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:29        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:35:29      nvme0n1      3.20      0.00      9.60      0.00      3.00      0.00      0.38      0.14
16:35:29    nvme0n1p1      3.20      0.00      9.60      0.00      3.00      0.00      0.38      0.14
16:35:29    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
