Linux 6.17.0-1020-gcp (neo4j-sev-16.europe-west4-a.c.neo4j-benchmark-498612.internal) 	07/05/26 	_x86_64_	(16 CPU)

04:29:19        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:29:24        all      0.04      0.00      0.05      0.00      0.00     99.91
04:29:29        all      3.28      0.00      0.29      0.01      0.00     96.42
04:29:34        all      7.52      0.00      0.51      0.01      0.00     91.95
04:29:39        all      8.87      0.00      0.45      0.03      0.00     90.66
04:29:44        all      2.21      0.00      0.16      0.00      0.00     97.63
04:29:49        all      0.01      0.00      0.04      0.01      0.00     99.94
04:29:54        all      0.38      0.00      0.06      0.00      0.00     99.56
04:29:59        all      5.63      0.00      0.31      0.03      0.00     94.03
04:30:04        all      2.33      0.00      0.18      0.00      0.00     97.50
04:30:09        all      3.57      0.00      0.30      0.01      0.00     96.12
04:30:14        all      2.43      0.00      0.21      0.04      0.00     97.32
04:30:19        all      3.48      0.00      0.20      0.03      0.00     96.29
04:30:24        all      0.03      0.00      0.01      0.00      0.00     99.96
Average:        all      3.06      0.00      0.21      0.01      0.00     96.72

04:29:19    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
04:29:24     51489760  59763172   4123144      6.36     74688   8718648   4700136      7.25   3899224   8555408       348
04:29:29     51471292  59744720   4141596      6.39     74688   8718664   4721388      7.28   3952828   8555424       212
04:29:34     51445776  59719220   4167064      6.43     74688   8718680   4748200      7.32   4031288   8555440       228
04:29:39     51462356  59735816   4150452      6.40     74688   8718696   4766800      7.35   4059136   8555456       244
04:29:44     51473336  59746816   4139436      6.38     74688   8718716   4769824      7.36   4063804   8555476        96
04:29:49     51481408  59754888   4131340      6.37     74696   8718732   4769824      7.36   4063804   8555476       216
04:29:54     51485312  59758800   4127484      6.37     74696   8718748   4769952      7.36   4063988   8555484       112
04:29:59     51450224  59723760   4162556      6.42     74696   8718764   4777032      7.37   4089744   8555532      2236
04:30:04     51432252  59705804   4180512      6.45     74696   8718780   4779092      7.37   4114644   8555548      3604
04:30:09     51423836  59697452   4188864      6.46     74696   8718844   4779348      7.37   4128928   8555612     21196
04:30:14     51419508  59693144   4193172      6.47     74696   8718864   4783148      7.38   4133504   8555632     23180
04:30:19     51401516  59675184   4211132      6.49     74696   8718896   4784176      7.38   4153052   8555664     24268
04:30:24     51403728  59677404   4208900      6.49     74696   8718912   4784176      7.38   4153128   8555672     24336
Average:     51449254  59722783   4163512      6.42     74693   8718765   4764084      7.35   4069775   8555525      7714

04:29:19          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
04:29:24        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:24        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:24        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:24        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:24      nvme0n1      6.00      0.00    640.80      0.00    106.80      0.01      1.63      0.14
04:29:24    nvme0n1p1      6.00      0.00    640.80      0.00    106.80      0.01      1.63      0.16
04:29:24    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:24    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:24    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:29        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:29        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:29        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:29        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:29      nvme0n1      6.40      0.00     45.60      0.00      7.12      0.00      0.44      0.22
04:29:29    nvme0n1p1      6.40      0.00     45.60      0.00      7.12      0.00      0.41      0.22
04:29:29    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:29    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:29    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:34        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:34        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:34        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:34        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:34      nvme0n1      2.40      0.00      6.40      0.00      2.67      0.00      0.42      0.12
04:29:34    nvme0n1p1      2.40      0.00      6.40      0.00      2.67      0.00      0.50      0.12
04:29:34    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:34    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:34    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:39        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:39        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:39        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:39        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:39      nvme0n1      4.80      0.00     14.40      0.00      3.00      0.00      0.46      0.24
04:29:39    nvme0n1p1      4.80      0.00     14.40      0.00      3.00      0.00      0.42      0.24
04:29:39    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:39    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:39    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:44        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:44        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:44        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:44        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:44      nvme0n1      5.60      0.00     24.80      0.00      4.43      0.00      0.75      0.14
04:29:44    nvme0n1p1      5.60      0.00     24.80      0.00      4.43      0.00      0.79      0.14
04:29:44    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:44    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:44    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:49        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:49        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:49        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:49        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:49      nvme0n1      0.80      0.00     25.60      0.00     32.00      0.00      1.00      0.06
04:29:49    nvme0n1p1      0.80      0.00     25.60      0.00     32.00      0.00      0.75      0.06
04:29:49    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:49    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:49    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:54        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:54        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:54        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:54        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:54      nvme0n1      2.20      0.00     29.60      0.00     13.45      0.00      0.55      0.14
04:29:54    nvme0n1p1      2.20      0.00     29.60      0.00     13.45      0.00      0.64      0.14
04:29:54    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:54    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:54    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:59        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:59        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:59        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:59        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:59      nvme0n1      2.80      0.00      8.00      0.00      2.86      0.00      0.43      0.14
04:29:59    nvme0n1p1      2.80      0.00      8.00      0.00      2.86      0.00      0.43      0.14
04:29:59    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:59    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:29:59    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:04        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:04        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:04        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:04        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:04      nvme0n1      3.60      0.00      8.80      0.00      2.44      0.00      0.39      0.12
04:30:04    nvme0n1p1      3.60      0.00      8.80      0.00      2.44      0.00      0.33      0.12
04:30:04    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
