Linux 6.17.0-1020-gcp (neo4j-sev-8.europe-west4-a.c.neo4j-benchmark-498612.internal) 	07/04/26 	_x86_64_	(8 CPU)

19:59:26        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:59:31        all      2.77      0.00      0.94      0.00      0.00     96.29
19:59:36        all     73.90      0.00      3.51      0.10      0.00     22.49
19:59:41        all     87.17      0.00      7.03      0.03      0.00      5.77
19:59:46        all     27.28      0.00      3.29      0.03      0.00     69.41
19:59:51        all      1.77      0.00      0.58      0.00      0.00     97.65
19:59:56        all     15.66      0.00      1.96      0.20      0.00     82.17
20:00:01        all     33.91      0.00      4.59      0.18      0.00     61.33
20:00:06        all     33.97      0.00      5.02      0.18      0.00     60.83
20:00:11        all     28.55      0.00      4.21      0.23      0.00     67.01
20:00:16        all     34.03      0.00      4.59      0.18      0.00     61.21
20:00:21        all     41.14      0.00      5.42      0.23      0.00     53.21
20:00:26        all     18.31      0.00      1.95      0.08      0.00     79.67
Average:        all     33.25      0.00      3.59      0.12      0.00     63.04

19:59:26    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
19:59:31     19627920  28188084   3043716      9.55     79324   8715512   4087580     12.83   2930100   8557672      2748
19:59:36     19387724  27947992   3283328     10.30     79324   8715616   4375980     13.73   3222604   8557776     12860
19:59:41     19103412  27664052   3567236     11.19     79324   8715988   4663892     14.64   3512292   8558148     45072
19:59:46     19104212  27664988   3566300     11.19     79324   8716124   4667032     14.65   3513356   8558284     50212
19:59:51     18995516  27556132   3675092     11.53     79324   8715964   4676636     14.68   3627376   8558124     50172
19:59:56     18985824  27546536   3684752     11.56     79328   8716056   4678896     14.68   3638892   8558220     42388
20:00:01     18984328  27545232   3686024     11.57     79328   8716248   4681024     14.69   3647412   8558412     55852
20:00:06     18982836  27543916   3687324     11.57     79328   8716424   4682244     14.69   3656180   8558588     27180
20:00:11     18965176  27526616   3704624     11.63     79328   8716784   4696340     14.74   3674008   8558948     44396
20:00:16     18960164  27521856   3709384     11.64     79328   8717036   4696404     14.74   3681380   8559200     57984
20:00:21     18942528  27504472   3726768     11.70     79328   8717288   4697820     14.74   3692848   8559452     69576
20:00:26     18948728  27510756   3720444     11.68     79332   8717360   4698324     14.74   3693384   8559524     68852
Average:     19082364  27643386   3587916     11.26     79327   8716367   4608514     14.46   3540819   8558529     43941

19:59:26          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
19:59:31        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:31        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:31        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:31        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:31      nvme0n1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:31    nvme0n1p1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:31    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:31    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:31    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:36        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:36        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:36        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:36        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:36      nvme0n1     47.20      0.00    607.20      0.00     12.86      0.03      0.52      1.58
19:59:36    nvme0n1p1     47.20      0.00    607.20      0.00     12.86      0.02      0.52      1.58
19:59:36    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:36    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:36    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:41        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:41        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:41        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:41        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:41      nvme0n1     64.80     33.60    181.60      0.00      3.32      0.02      0.32      1.86
19:59:41    nvme0n1p1     64.80     33.60    181.60      0.00      3.32      0.02      0.32      1.86
19:59:41    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:41    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:41    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:46        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:46        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:46        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:46        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:46      nvme0n1     17.00     12.00     40.00      0.00      3.06      0.01      0.29      0.56
19:59:46    nvme0n1p1     17.00     12.00     40.00      0.00      3.06      0.01      0.31      0.56
19:59:46    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:46    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:46    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:51        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:51        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:51        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:51        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:51      nvme0n1      1.00      0.00     20.00      0.00     20.00      0.00      0.60      0.04
19:59:51    nvme0n1p1      1.00      0.00     20.00      0.00     20.00      0.00      0.80      0.04
19:59:51    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:51    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:51    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:59:56        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
