Linux 6.17.0-1020-gcp (neo4j-sev-4.europe-west4-a.c.neo4j-benchmark-498612.internal) 	07/04/26 	_x86_64_	(4 CPU)

22:42:27        CPU     %user     %nice   %system   %iowait    %steal     %idle
22:42:32        all      0.10      0.00      0.15      0.00      0.00     99.75
22:42:37        all     77.29      0.00      1.96      0.00      0.00     20.75
22:42:42        all      1.00      0.00      0.05      0.00      0.00     98.95
22:42:47        all      0.15      0.00      0.05      0.00      0.00     99.80
22:42:52        all     75.64      0.00      3.72      0.05      0.00     20.58
22:42:57        all     14.49      0.00      1.15      0.00      0.00     84.35
Average:        all     28.06      0.00      1.18      0.01      0.00     70.75

22:42:27    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
22:42:32      3240136  11804504   2944912     19.15     96124   8717628   3381896     21.99   2889880   8575632      2388
22:42:37      3221164  11785540   2963744     19.27     96124   8717636   3466188     22.54   2971460   8575640      2396
22:42:42      3244020  11808396   2940880     19.13     96124   8717644   3466188     22.54   2971460   8575640      2404
22:42:47      3244260  11808636   2940632     19.12     96124   8717652   3466188     22.54   2971460   8575640      2412
22:42:52      3184772  11749252   3000040     19.51     96124   8717740   3479208     22.63   3027472   8575744     20148
22:42:57      3204572  11769144   2980148     19.38     96128   8717828   3481332     22.64   3019184   8575836     25748
Average:      3223154  11787579   2961726     19.26     96125   8717688   3456833     22.48   2975153   8575689      9249

22:42:27          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
22:42:32        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:32        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:32        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:32        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:32      nvme0n1      5.40      0.00     64.80      0.00     12.00      0.00      0.78      0.04
22:42:32    nvme0n1p1      5.40      0.00     64.80      0.00     12.00      0.00      0.78      0.04
22:42:32    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:32    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:32    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:37        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:37        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:37        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:37        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:37      nvme0n1     13.60      0.00     36.80      0.00      2.71      0.01      0.40      0.52
22:42:37    nvme0n1p1     13.60      0.00     36.80      0.00      2.71      0.01      0.40      0.52
22:42:37    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:37    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:37    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:42        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:42        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:42        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:42        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:42      nvme0n1      2.00      0.00      5.60      0.00      2.80      0.00      0.40      0.04
22:42:42    nvme0n1p1      2.00      0.00      5.60      0.00      2.80      0.00      0.30      0.04
22:42:42    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:42    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:42    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:47        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:47        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:47        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:47        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:47      nvme0n1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:47    nvme0n1p1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:47    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:47    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:47    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:52        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:52        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:52        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:52        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:52      nvme0n1     34.13      0.00    159.68      0.00      4.68      0.03      0.87      0.82
22:42:52    nvme0n1p1     34.13      0.00    159.68      0.00      4.68      0.03      0.88      0.82
22:42:52    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:42:52    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
