Linux 6.17.0-1020-gcp (neo4j-sev-2.europe-west4-a.c.neo4j-benchmark-498612.internal) 	07/04/26 	_x86_64_	(2 CPU)

21:51:18        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:51:23        all      0.20      0.00      0.20      0.00      0.00     99.60
21:51:28        all     87.06      0.00      2.11      0.00      0.00     10.83
21:51:33        all     49.65      0.00      2.21      0.00      0.00     48.14
21:51:38        all      0.20      0.00      0.20      0.00      0.00     99.60
21:51:43        all     14.74      0.00      0.60      0.10      0.00     84.55
21:51:48        all     88.76      0.00      2.91      0.00      0.00      8.33
21:51:53        all     76.13      0.00      4.01      0.10      0.00     19.76
21:51:58        all      3.82      0.00      0.40      0.10      0.00     95.68
Average:        all     40.07      0.00      1.58      0.04      0.00     58.31

21:51:18    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
21:51:23       398852   5255248   2025736     26.44     54740   4943452   2579200     33.66   1968136   4907116      1980
21:51:28       342404   5198804   2082084     27.17     54740   4943456   2608588     34.04   2035516   4907120      1984
21:51:33       333584   5189992   2090896     27.29     54740   4943464   2615540     34.13   2035124   4907128       268
21:51:38       333584   5189992   2090888     27.29     54740   4943472   2615540     34.13   2035140   4907128        56
21:51:43       333584   5190004   2090884     27.29     54740   4943476   2617664     34.16   2037636   4907140        52
21:51:48       309896   5166340   2114536     27.60     54752   4943500   2624640     34.25   2062620   4907164      3720
21:51:53       317504   5174116   2106772     27.49     54752   4943656   2628828     34.31   2060544   4907332     26700
21:51:58       317496   5174116   2106772     27.49     54752   4943664   2628956     34.31   2060708   4907340     15320
Average:       335863   5192326   2088571     27.26     54744   4943518   2614870     34.13   2036928   4907184      6260

21:51:18          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
21:51:23        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:23        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:23        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:23        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:23      nvme0n1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:23    nvme0n1p1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:23    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:23    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:23    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:28        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:28        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:28        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:28        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:28      nvme0n1     12.20      0.00     33.60      0.00      2.75      0.00      0.34      0.34
21:51:28    nvme0n1p1     12.20      0.00     33.60      0.00      2.75      0.00      0.33      0.34
21:51:28    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:28    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:28    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:33        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:51:33        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
