Linux 6.17.0-1020-gcp (neo4j-sev-4.europe-west4-a.c.neo4j-benchmark-498612.internal) 	07/04/26 	_x86_64_	(4 CPU)

19:18:44        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:18:49        all      0.10      0.00      0.15      0.00      0.00     99.75
19:18:54        all     76.50      0.00      1.96      0.05      0.00     21.49
19:18:59        all      0.35      0.00      0.10      0.00      0.00     99.55
19:19:04        all      0.15      0.00      0.15      0.00      0.00     99.70
19:19:09        all     73.94      0.00      3.17      0.00      0.00     22.89
19:19:14        all     22.87      0.00      1.76      0.00      0.00     75.38
Average:        all     28.91      0.00      1.21      0.01      0.00     69.87

19:18:44    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
19:18:49      4042072  12745156   2145784     13.95     94136   8716676   2657060     17.28   2155288   8572844      2700
19:18:54      3983584  12686688   2204136     14.33     94136   8716684   2717152     17.67   2225912   8572864      2708
19:18:59      4001588  12704692   2186124     14.22     94136   8716692   2717152     17.67   2225904   8572864      2712
19:19:04      4003752  12706856   2183952     14.20     94136   8716700   2717152     17.67   2225904   8572864      2720
19:19:09      3959424  12662624   2228200     14.49     94136   8716780   2733720     17.78   2262116   8572960     19080
19:19:14      3959544  12662848   2227976     14.49     94136   8716884   2736556     17.80   2266824   8573064     26476
Average:      3991661  12694811   2196029     14.28     94136   8716736   2713132     17.64   2226991   8572910      9399

19:18:44          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
19:18:49        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:49        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:49        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:49        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:49      nvme0n1      0.80      0.00     31.20      0.00     39.00      0.00      1.00      0.04
19:18:49    nvme0n1p1      0.80      0.00     31.20      0.00     39.00      0.00      1.25      0.04
19:18:49    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:49    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:49    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:54        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:54        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:54        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:54        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:54      nvme0n1     15.60      0.00     42.40      0.00      2.72      0.01      0.35      0.40
19:18:54    nvme0n1p1     15.60      0.00     42.40      0.00      2.72      0.01      0.33      0.40
19:18:54    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:54    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:54    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:59        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:59        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:59        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:59        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:59      nvme0n1      0.20      0.00      0.80      0.00      4.00      0.00      1.00      0.00
19:18:59    nvme0n1p1      0.20      0.00      0.80      0.00      4.00      0.00      1.00      0.00
19:18:59    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:59    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:18:59    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:04        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:04        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:04        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:04        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:04      nvme0n1      4.20      0.00     22.40      0.00      5.33      0.01      1.29      0.04
19:19:04    nvme0n1p1      4.20      0.00     22.40      0.00      5.33      0.01      1.29      0.04
19:19:04    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:04    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:04    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:09        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:09        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:09        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:09        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:09      nvme0n1     32.80      0.00    152.00      0.00      4.63      0.03      0.88      0.80
19:19:09    nvme0n1p1     32.80      0.00    152.00      0.00      4.63      0.03      0.88      0.80
19:19:09    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:09    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:09    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:14        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:14        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:14        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:14        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:14      nvme0n1      4.20      0.00     34.40      0.00      8.19      0.00      0.38      0.16
19:19:14    nvme0n1p1      4.20      0.00     34.40      0.00      8.19      0.00      0.33      0.16
19:19:14    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:14    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:19:14    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:      nvme0n1      9.63      0.00     47.20      0.00      4.90      0.01      0.73      0.24
Average:    nvme0n1p1      9.63      0.00     47.20      0.00      4.90      0.01      0.73      0.24
Average:    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
