Linux 6.17.0-1020-gcp (neo4j-sev-4.europe-west4-a.c.neo4j-benchmark-498612.internal) 	07/05/26 	_x86_64_	(4 CPU)

02:59:39        CPU     %user     %nice   %system   %iowait    %steal     %idle
02:59:44        all      0.10      0.00      0.10      0.00      0.00     99.80
02:59:49        all     84.17      0.00      2.06      0.05      0.00     13.72
02:59:54        all      1.50      0.00      0.20      0.00      0.00     98.29
02:59:59        all      0.05      0.00      0.05      0.00      0.00     99.90
03:00:04        all     67.25      0.00      2.95      0.10      0.00     29.69
03:00:09        all     20.92      0.00      1.51      0.00      0.00     77.58
Average:        all     28.99      0.00      1.15      0.03      0.00     69.84

02:59:39    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
02:59:44      3931080  12684144   2256120     14.67     94648   8716832   2783188     18.10   2275260   8573592      3128
02:59:49      3851852  12604936   2335212     15.19     94648   8716840   2843148     18.49   2346100   8573612      3132
02:59:54      3875000  12628092   2312056     15.04     94648   8716848   2843148     18.49   2346168   8573620      3140
02:59:59      3883880  12636972   2303168     14.98     94648   8716856   2843148     18.49   2346168   8573620      3148
03:00:04      3850312  12603492   2336764     15.20     94648   8716936   2855084     18.57   2381264   8573708     15196
03:00:09      3849784  12603036   2337220     15.20     94648   8717008   2858756     18.59   2385132   8573780     19236
Average:      3873651  12626779   2313423     15.05     94648   8716887   2837745     18.46   2346682   8573655      7830

02:59:39          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
02:59:44        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:44        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:44        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:44        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:44      nvme0n1      0.40      0.00     31.20      0.00     78.00      0.00      1.50      0.04
02:59:44    nvme0n1p1      0.40      0.00     31.20      0.00     78.00      0.00      1.00      0.04
02:59:44    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:44    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:44    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:49        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:49        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:49        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:49        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:49      nvme0n1     13.40      0.00     36.80      0.00      2.75      0.00      0.33      0.38
02:59:49    nvme0n1p1     13.40      0.00     36.80      0.00      2.75      0.00      0.34      0.38
02:59:49    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:49    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:49    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:54        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:54        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:54        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:54        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:54      nvme0n1      2.40      0.00      6.40      0.00      2.67      0.00      0.25      0.06
02:59:54    nvme0n1p1      2.40      0.00      6.40      0.00      2.67      0.00      0.25      0.06
02:59:54    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:54    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:54    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:59        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:59        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:59        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:59        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:59      nvme0n1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:59    nvme0n1p1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:59    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:59    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:59:59    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:04        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:04        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:04        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:04        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:04      nvme0n1     51.00      0.00    488.80      0.00      9.58      0.08      1.47      0.72
03:00:04    nvme0n1p1     51.00      0.00    488.80      0.00      9.58      0.07      1.46      0.72
03:00:04    nvme0n1p14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:04    nvme0n1p15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:04    nvme0n1p16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:09        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
